ID,Usuario,Texto,Seguidores,Siguiendo,Favoritos Cuenta,RTs,Favoritos Tweet,Fecha,Localizacion
ID,Usuario,Texto,Seguidores,Siguiendo,Favoritos Cuenta,RTs,Favoritos Tweet,Fecha,Localizacion
1297508580,GabrielZF20,"Feliz día a mi mejor amigo, compañero... #Dog #PataNegra https://t.co/mE9Dpv3vsv",163,241,4520,0,0,2018-04-29 04:38:14,Rosario
159373243,dnaveneno,"RT @LaTertuliaMx_: #LetsPop! VANESSA ZAMORA ""Hbls mucho"" #Salón Pata Negra La Tertulia Mx RUZZI Esteman  #LaTertuliaCONCIERTO #ViveLaExperi…",892,85,10297,1,0,2018-04-29 02:55:31,work in progess
595955251,evamariacano,RT @RecetasExpress_: Judías verdes con jamón A MI MANERA https://t.co/sTjvBDdfV5 #jamon 😋,1559,2187,76804,1,0,2018-04-28 23:55:26,"Comunidad Valenciana, España"
273870110,amosdecasa,Excelentes opciones gastronómicas del #chef @Mfuentesanz @InterConMadrid productos de temporada y las joyas… https://t.co/EKOXH36v4G,1621,2470,717,2,4,2018-04-28 22:29:51,Madrid
830480342251405312,RecetasExpress_,Judías verdes con jamón A MI MANERA https://t.co/sTjvBDdfV5 #jamon 😋,2874,1999,758,1,2,2018-04-28 22:15:26,España
181120526,amparodelarosa,"RT @EligetuIberico: Dice el refrán que ""del cerdo #Ibérico se aprovechan hasta los andares..."" y no le falta razón. Más allá del producto e…",180,179,688,9,0,2018-04-28 22:15:01,"..río abajo, río arriba"
1620588475,BarcelonaSunSeg,Con #Segway #Jamon Llover`s #Tour disfrutaras de una cata de 6 jamones https://t.co/oQ8EZ0CfnC https://t.co/k9bqJB03SN,975,2032,65,0,0,2018-04-28 19:59:57,Barcelona
459600675,Eneko_T,"Tirando de clásico #jamon #anchoas #cena #nuevacocinavasca #bilbao en Bilbao, Spain https://t.co/TuRDOAHl1N",159,903,105,0,0,2018-04-28 19:50:32,Bilbao
184466381,LucasGQF,"Tenemos un amigo de visita por unos días! #Jamon en Madrid, Spain https://t.co/rJxXvki3xH",10559,426,5334,0,0,2018-04-28 18:49:03,España
2216518088,wikijamon,"#OFERTA - JAMONERO AFINOX GIRATORIO INOX modelo X. (Incluye el accesorio V) https://t.co/M8QOpcaOOR 
#jamonero #jamón",324,209,255,0,0,2018-04-28 18:45:05,España
830467208631504896,Olaya68842448,RT @JamonBlazquez: #SabiasQue las diferentes partes del #jamón proporcionan información sobre los estados de curación y tipos de corte.Te s…,4,8,8,4,0,2018-04-28 18:29:01,
2435653590,InbocaGastrobar,Ahora que suben las temperaturas apetece mucho más platos fríos como nuestra #tapa de #salmorejo con taquitos de… https://t.co/v9r4ADFtXc,645,887,1370,0,0,2018-04-28 17:26:04,Avda. Mar del Sur S/N 11312
2283892970,elblogdeceleste,"Algunas empresas ""aprovechan"" la palabra Ibérico en sus envases y nos confunden con el #JamónIbérico que compramos,… https://t.co/54sLksxA2d",307,1518,587,4,6,2018-04-28 16:01:13,"Madrid, Comunidad de Madrid"
703006962108272641,zampatelmundo,Queréis saber más sobre el #Jamón ? En @elblogdeceleste lo puedes aprender 😋 #GastroBlog #JamónIbérico #España… https://t.co/FVChn0HC1G,2143,394,185519,0,4,2018-04-28 14:55:58,"Madrid, Comunidad de Madrid"
28361308,elpady,El MEJOR #selfie en un secadero de #jamon de #Guijuelo en #Mogarraz https://t.co/iBUgrhoalq,9065,1403,37099,0,3,2018-04-28 14:06:31,SVQ - MAD - NYC
920319504692994048,HamBot2,"RT @elblogdeceleste: Existen dos maneras de clasificar al #Jamón #Ibérico: las #etiquetas y los #precintos.
¿Sabrías decir qué significan?…",47,1,0,3,0,2018-04-28 14:02:08,
2283892970,elblogdeceleste,"Existen dos maneras de clasificar al #Jamón #Ibérico: las #etiquetas y los #precintos.
¿Sabrías decir qué significa… https://t.co/sFJok5njtw",307,1518,587,3,8,2018-04-28 14:00:35,"Madrid, Comunidad de Madrid"
195672671,Echu_casar,"Hoy toca corte de jamón...🐖🔪
#cortedejamon #encinar #jamon #dehesaextremadura #jamoniberico… https://t.co/IebnxeQnBt",107,99,209,0,0,2018-04-28 13:20:36,
389920763,daviiiiiiii8,"RT @jamonesescalona: Recordad que podéis participar en nuestra #Porra hasta el inicio del #Huesca #Granada.

¿Cuál es vuestro pronóstico? ¡…",10800,11258,53070,1,0,2018-04-28 12:35:51,España-Malaga
3012804047,Hotel_Torres,¿Cuál es vuestro color favorito? Este es el nuestro 😍 What is your favorite color?  📷 @treatoreat 🤗 #jamonlovers… https://t.co/VNoMJk05AG,1209,1333,5626,0,1,2018-04-28 12:21:29,Guijuelo (Salamanca).
411761361,jamonesescalona,"Recordad que podéis participar en nuestra #Porra hasta el inicio del #Huesca #Granada.

¿Cuál es vuestro pronóstico… https://t.co/6o5mlWL1Q1",339,228,5,1,2,2018-04-28 11:30:00,
951573434349375489,juan32609469,"RT @elpozobienstar: ¿Alguna vez has probado a preparar un #sándwich de #ensalada? Pues, con un pan tierno tipo Viena, ¡queda alucinante! Pr…",13,42,109,4,0,2018-04-28 11:20:49,"Alhama de Murcia, España"
1872068306,mariadisfraces,"RT @CavaSantaClara: Hoy te proponemos un plan diferente!
Haz una pausa al mediodía y degusta una comida especial! 
Huevos estrellados con j…",688,1175,704,1,0,2018-04-28 11:20:22,"Gil y Carrasco,2 -1plant"
1106600413,woodoochile1,"La familia ha crecido
#cerveza #beer #jamoniberico en Enrique Tomás https://t.co/8JkEfqMTMc",261,557,10666,0,0,2018-04-28 11:01:33,
3309067845,cocinayaroma,#pan #jamon una mezcla de sabores #dulce #salado #jamon #pasas #aceitunas lo has probado ya !!! https://t.co/yA6CTsXtBH,102,140,17,0,0,2018-04-28 10:54:44,
338204521,MCHM_Chamartin,"Mundo #jamón en #DeBellota.
#jamoniberico @MCHM_Chamartin https://t.co/caJvckMrwv",5578,1403,5426,0,0,2018-04-28 10:48:14,Madrid
280700750,jrdetejada,"RT @EligetuIberico: Dice el refrán que ""del cerdo #Ibérico se aprovechan hasta los andares..."" y no le falta razón. Más allá del producto e…",235,435,23248,9,0,2018-04-28 09:43:58,
3856413808,cortadoradjamon,Volviendo de cortar dos jamones en @ruedacasalola camino de Valladolid para cortar otros dos en Brasería Poniente..… https://t.co/Z5oNoJDKnA,1501,3252,6992,0,3,2018-04-28 09:27:04,"Valladolid, Castilla y León"
3352968317,Cortegana_tur,RT @jamoneslazo: Para nosotros ha sido un auténtico placer que @ed_tve haya venido a Cortegana y se haya pasado por nuestras instalaciones.…,1592,1418,3474,4,0,2018-04-28 09:20:10,"Cortegana, Andalucía"
297900722,JaviMoyaRufino,#aracenanoticias #BLogBreves2018 #BlogAgendaFINDE un año más #Aracena dentro del programa para CONOCER LA PROVINCIA… https://t.co/QUP241DxVP,1341,1407,13122,0,0,2018-04-28 08:55:12,Aracena (Huelva)
135080078,ElPozoAlimenta,"RT @elpozobienstar: ¿Alguna vez has probado a preparar un #sándwich de #ensalada? Pues, con un pan tierno tipo Viena, ¡queda alucinante! Pr…",14140,528,5816,4,0,2018-04-28 08:33:54,"Alhama de Murcia, Murcia"
976454672,mostachin2,Buenos días mostachines !!! Cogiendo fuerzas para todo lo que tenemos que hacer hoy !!! #desayuno #breakfast #jamon… https://t.co/2v4UXfm5s2,38,66,22,0,0,2018-04-28 08:05:17,
840291963307982848,irenecocina,"Coca con jamón ibérico, burrata y olivada. Son fáciles y deliciosas!! La receta la podéis ver aquí… https://t.co/hLhhhLukMW",148,35,160,0,8,2018-04-28 06:32:49,"Barcelona, España"
618554007,AMILescuina,Éxito asegurado y nosotros siempre #jamoniberico jamonesjuanpedrodomecq Gracias a nuestro… https://t.co/8RVY3Wox2i,606,1214,144,0,1,2018-04-28 06:19:36,Sant Vicenç de Montalt
3308256521,FEULS_,"Orden programación #FiestaPapayo 🎶

El show comienza 20:00 
#BandasUlseanas
#LosPrisioneros 
#MovimientoOriginal… https://t.co/1WQoXbPGmS",75,64,4,0,0,2018-04-27 22:53:37,"La Serena, Chile"
4023868636,CocinityManager,RT @La_Finojosa: Buscamos la excelencia en cada pieza y así conseguimos el Jamón Ibérico 100% Bellota DOP Los Pedroches.✅  #JamónIbérico #C…,74,500,249,4,0,2018-04-27 22:26:59,España
1673770261,JoseEnriqueBR,RT @jamoneslazo: Para nosotros ha sido un auténtico placer que @ed_tve haya venido a Cortegana y se haya pasado por nuestras instalaciones.…,935,1491,1070,4,0,2018-04-27 22:08:14,
3856413808,cortadoradjamon,Otra estupenda noche de jamón en Cafetería Príncipe!! #ruthmartínezcortadoradejamón #ham #jamón #ilovemywork… https://t.co/uKsyYutiSv,1501,3252,6992,0,1,2018-04-27 21:46:51,"Valladolid, Castilla y León"
3062093051,cadenadelfred,Sorteamos un #Jamon y un lote de productos Granja Godall. Os esperamos en #foodtech #barcelona. Esperamos tu visita… https://t.co/CHDx2UfXTR,8025,8797,5940,0,2,2018-04-27 21:25:32,Avda. Diagonal 640 - Barcelona
2647214570,DO_Cava,"Cava y jamón, ¿alguien da más para disfrutar del fin de semana? #aperitivo #felizfinde #cavalovers #cava #jamón https://t.co/sH8zXVRfNg",5046,1473,6179,1,3,2018-04-27 21:14:00,Vilafranca del Penedés
258337865,Manglanopons,RT @jamoneslazo: Para nosotros ha sido un auténtico placer que @ed_tve haya venido a Cortegana y se haya pasado por nuestras instalaciones.…,1052,1964,159,4,0,2018-04-27 21:00:37,"València, Comunitat Valenciana"
964995719525486601,ClubOroMesaAnd,RT @jamoneslazo: Para nosotros ha sido un auténtico placer que @ed_tve haya venido a Cortegana y se haya pasado por nuestras instalaciones.…,22,33,335,4,0,2018-04-27 20:40:25,"Andalucía, España"
846849177711775744,Embutidomallorc,"¿Cuáles son tus planes para hoy?🌮

✅Te proponemos preparar unas suculentas fajitas

Rellenas de trocitos de jamón a… https://t.co/EGGbO4hoEB",205,893,1704,0,1,2018-04-27 20:33:05,"Caracas, Venezuela"
3945669695,jamoneslazo,Para nosotros ha sido un auténtico placer que @ed_tve haya venido a Cortegana y se haya pasado por nuestras instala… https://t.co/G9ylhn7xUy,495,757,48,4,7,2018-04-27 20:02:13,España
280672119,buranga,"RT @elpozobienstar: ¿Alguna vez has probado a preparar un #sándwich de #ensalada? Pues, con un pan tierno tipo Viena, ¡queda alucinante! Pr…",8136,7912,1417,4,0,2018-04-27 19:52:29,
3344221293,Cerrillo7Maria,RT @Cuevadeliberico: En un par de semanas tendremos de nuevo nuestros #embutidos: #salchichón y #chorizo #ibérico de #cerdoibérico criado e…,88,178,504,2,0,2018-04-27 19:52:26,
272083590,VIAJAoMUERE,"#AquíLeyendo... El #jamón serrano aumenta su internacionalización.
#foodie 
@MarcaEspana @FoodWineSpain @ICEXMexico… https://t.co/ZiDudkxb6c",1007,2191,9008,0,1,2018-04-27 19:48:14,Tijuana - La Paz - CDMX
272083590,VIAJAoMUERE,"#AquíLeyendo... El #jamón serrano aumenta su internacionalización.
#foodie 
@MarcaEspana @FoodWineSpain @ICEXMexico… https://t.co/jsxblSN1jZ",1007,2191,9008,0,0,2018-04-27 19:48:07,Tijuana - La Paz - CDMX
83799712,Justo_Perez,"Chuleta de cerdo canario. 
Canary black pork chop. 
#patanegra #iberico #bellota #porkchop #pork… https://t.co/jqHSAeBtg7",1474,1343,3298,0,0,2018-04-27 19:44:13,"Islas Canarias, España"
771993016143900672,_Daniel_Camacho,RT @Cuevadeliberico: En un par de semanas tendremos de nuevo nuestros #embutidos: #salchichón y #chorizo #ibérico de #cerdoibérico criado e…,98,70,2267,2,0,2018-04-27 19:28:16,"Setenil de las Bodegas, España"
2308512668,jorgesan1269,RT @diegohdezslicer: ¡Muchas gracias a todos los que vinisteis a vernos en la inauguración del nuevo concesionario de #MercedesBenz del gru…,971,303,79,2,0,2018-04-27 19:22:31,Valladolid
301568589,fsanchezfer,"RT @EligetuIberico: Dice el refrán que ""del cerdo #Ibérico se aprovechan hasta los andares..."" y no le falta razón. Más allá del producto e…",96,400,18,9,0,2018-04-27 19:09:24,"Como, Lombardía"
515487114,granhotelnagari,"👇Sugerencia del Chef👇

#AtúnRojo: el #PataNegra del mar 😋🦈🌊

Reservas en el ☎986211140 https://t.co/4pSJVXzn8t",1120,460,1406,0,3,2018-04-27 18:11:39,"Plaza de Compostela 21, Vigo."
725051355639996417,PatrimonioAlava,RT @jamonesbasurde: Desde @jamonesbasurde os deseamos un feliz #SanPrudencio a tod@s los alaveses/as #basurdeexperience  #vitoria #alava #j…,740,62,1146,1,0,2018-04-27 17:29:41,"Araba/Álava, País Vasco"
148287426,SebasGmoreno,"RT @JamonCorte: Seguimos Loncheando!! #JamonReserva #HamMaster #HamCutter #IberianHam #Jamon #Salud #Comida #Eventos 
#JamonalVacio https:/…",497,1806,3247,1,0,2018-04-27 17:23:36,Sevilla
709301740840095744,JamonCorte,"Seguimos Loncheando!! #JamonReserva #HamMaster #HamCutter #IberianHam #Jamon #Salud #Comida #Eventos 
#JamonalVacio https://t.co/I0ih2hZqwx",221,1861,84,1,1,2018-04-27 17:22:14,"Sevilla, Andalucía."
718472184394596352,LaBocateria_net,"📯¡Y aquí está!📯

La nueva joya del reino de la hamburguesa 🍔. Con el mejor queso, la mejor carne y jamoncico bueno.… https://t.co/D5d5CxlO0I",85,155,55,0,1,2018-04-27 17:10:17,"Orihuela, España"
4705916254,elpozobienstar,"¿Alguna vez has probado a preparar un #sándwich de #ensalada? Pues, con un pan tierno tipo Viena, ¡queda alucinante… https://t.co/swjS4tiMPv",4350,1948,639,4,8,2018-04-27 17:01:30,Alhama de Murcia
3292883009,vinagreando,"RT @ELeclerc_Esp: ¿Cómo cortar el #jamón en casa fácilmente?

Las claves, aquí ➤ https://t.co/AkbY7Wzw9p… https://t.co/1dvHAc2W2m",3674,3831,11299,1,3,2018-04-27 16:50:06,"Logroño, La Rioja"
1581249595,PizzeriaLaClave,"😜¿Quién quiere un capricho tropical? #Jamón York, #Maíz, #Mozzarella, #Piña y #Pollo. https://t.co/BRm30bkRQm
📱634… https://t.co/etCSaB2p9E",49,47,94,0,0,2018-04-27 16:45:12,Dos Hermanas
292162613,radiohuetor,"RT @rubennunezdiaz: Con el gran Emilio Rodríguez @titecura, que tiene una ""pata"" que huele a gloria bendita #jamon #esparragos #EsparragoCh…",1612,2113,2156,1,0,2018-04-27 16:39:46,Huétor Tájar (Granada)
104802563,rubennunezdiaz,"Con el gran Emilio Rodríguez @titecura, que tiene una ""pata"" que huele a gloria bendita #jamon #esparragos… https://t.co/lnXO1qY6r0",1043,2006,2047,1,1,2018-04-27 16:38:03,Loja (Granada)
130188192,InstEmbalagens,"RT @Empacke_Design: Ofreces 🍗🍖 unos productos #cárnicos #frescos, #cocidos, #curados, #elaborados o #precocinados de primerísima calidad. P…",2069,311,291,2,0,2018-04-27 16:37:49,Brasil
42390264,donchavito,RT @Rebelmadiaq: decora tu nevera #new #stickers #brillante #como #el #buen #jamón #handbomb #soundsystem… https://t.co/sNAop5cPpH,605,277,3958,2,0,2018-04-27 15:45:44,Barcelona
1148369462,ASAJASEVILLA,"RT @EligetuIberico: Dice el refrán que ""del cerdo #Ibérico se aprovechan hasta los andares..."" y no le falta razón. Más allá del producto e…",3897,581,8292,9,0,2018-04-27 15:39:24,Sevilla
2420624924,corte_acuchillo,"RT @EligetuIberico: Dice el refrán que ""del cerdo #Ibérico se aprovechan hasta los andares..."" y no le falta razón. Más allá del producto e…",982,436,8435,9,0,2018-04-27 15:26:46,Madrid
987359334119165952,BistroGastropub,NOS VEMOS HOY #gintonicspreparados #todoencoctelería #copaspremium #cañasyvinos #vermut #aperitivos #queso #jamón https://t.co/AawVQZwj9L,16,560,0,0,2,2018-04-27 15:25:18,"Catral, España"
2277710456,laslagartosas,"Golf + Jamón Ibérico con @laslagartosas campo de Golf en el corazón del bosque de encinas de Los Pedroches.
Telf. +… https://t.co/NF3LXyAqJw",1255,2179,1688,0,2,2018-04-27 15:10:12,"Villanueva de Córdoba, España"
274652228,Jamon_Lovers,RT @M_LopezOrtega: Todavía sigo emocionada por este precioso gesto de Antonio Canelo y el Ayuntamiento de Gerena durante el Concurso de Cor…,1975,624,6045,2,0,2018-04-27 14:17:37,Madrid
1482805806,TuJamonDirecto,Ya es #PuenteDeMayo obedece a la #tentación y disfruta de riquísimo  plato de #Jamónibérico https://t.co/OCYIWoB59A https://t.co/thxImkDg8v,1610,893,399,0,7,2018-04-27 14:17:01,Guijuelo
846849177711775744,Embutidomallorc,"Feliz viernes💪🏻

Te acompáñanos en cada paso de tu día🙏🏻

Llenando del buen sabor español tus desayunos, almuerzos,… https://t.co/Yz5mRpwNLF",205,893,1704,0,2,2018-04-27 14:16:24,"Caracas, Venezuela"
1061880072,59Daz,"RT @COCINERAYMADRE: Un buen SAN JACOBO DE JAMÓN Y QUESO, casero y fácil de hacer.
¿A quien le apetece?
 RECETA &gt;&gt; https://t.co/TZuw5bWdzM…",650,1612,12631,3,0,2018-04-27 14:16:22,"Talca, Chile"
2545744444,jorgevenjuto,RT @diegohdezslicer: ¡Muchas gracias a todos los que vinisteis a vernos en la inauguración del nuevo concesionario de #MercedesBenz del gru…,57,195,1251,2,0,2018-04-27 14:08:26,
3926290660,juanant1972diy,"RT @COCINERAYMADRE: Un buen SAN JACOBO DE JAMÓN Y QUESO, casero y fácil de hacer.
¿A quien le apetece?
 RECETA &gt;&gt; https://t.co/TZuw5bWdzM…",1697,2780,69048,3,0,2018-04-27 14:03:00,
919210495298752512,cocinadeleticia,"RT @COCINERAYMADRE: Un buen SAN JACOBO DE JAMÓN Y QUESO, casero y fácil de hacer.
¿A quien le apetece?
 RECETA &gt;&gt; https://t.co/TZuw5bWdzM…",407,455,5409,3,0,2018-04-27 13:47:12,
520309495,mundoiberico,"Solo hay algo más delicioso que un buen ibérico; la primavera y sus flores.
🐽
#LasPalmas #GranCanaria #Ibéricos… https://t.co/5Br8mYgZxq",155,77,52,0,1,2018-04-27 13:44:38,Las Palmas de Gran Canaria
1920236863,Cuevadeliberico,En un par de semanas tendremos de nuevo nuestros #embutidos: #salchichón y #chorizo #ibérico de #cerdoibérico criad… https://t.co/oCRma7MBSg,634,682,890,2,1,2018-04-27 13:38:51,"Setenil de las Bodegas, España"
4737762017,LaCocinaDelSur,"RT @CasaAlbaGourmet: Ibérico, de bellota y cortado a mano. Termina el mes con la mejor selección de embutido gourmet. 🐖 #productogourmet #i…",6949,5496,14795,1,0,2018-04-27 13:20:34,"Benalmádena, España"
253966531,navarretinto,"RT @EligetuIberico: Dice el refrán que ""del cerdo #Ibérico se aprovechan hasta los andares..."" y no le falta razón. Más allá del producto e…",185,273,321,9,0,2018-04-27 13:20:29,Dehesa de Extremadura
631794967,Rebelmadiaq,decora tu nevera #new #stickers #brillante #como #el #buen #jamón #handbomb #soundsystem… https://t.co/sNAop5cPpH,1095,408,472,2,2,2018-04-27 13:13:03,
3542730736,diegohdezslicer,¡Muchas gracias a todos los que vinisteis a vernos en la inauguración del nuevo concesionario de #MercedesBenz del… https://t.co/dJzLVNGDa2,445,509,770,2,9,2018-04-27 13:00:08,España - Madrid - Valladolid
2348984502,COCINERAYMADRE,"Un buen SAN JACOBO DE JAMÓN Y QUESO, casero y fácil de hacer.
¿A quien le apetece?
 RECETA &gt;&gt;… https://t.co/PhXL84zl2D",2254,706,2640,3,3,2018-04-27 12:59:52,"Alicante, España"
792238958335885312,7189GLR,"RT @Al_Zahara_: Que te traigan Flores está bien pero que te regalen un plato de #jamón es otro nivel #amor
😍😋😋 https://t.co/63aqSC6cak",1762,102,48199,2,0,2018-04-27 12:28:28,
944432634389725189,BRodriguez2018,RT @Delicatessenred: ¿Tienes invitados este #PuentedeMayo? Te ayudamos a elaborar estas sencillas milhojas crujientes de lomo y #JamónIbéri…,145,590,1563,2,0,2018-04-27 12:20:53,"Caracas, Venezuela"
860462253677707264,EligetuIberico,"Dice el refrán que ""del cerdo #Ibérico se aprovechan hasta los andares..."" y no le falta razón. Más allá del produc… https://t.co/ArtQN6PhvQ",641,816,78,9,15,2018-04-27 12:05:34,"Zafra, España"
1230113394,_Amy777,"RT @Al_Zahara_: Que te traigan Flores está bien pero que te regalen un plato de #jamón es otro nivel #amor
😍😋😋 https://t.co/63aqSC6cak",1856,325,70464,2,0,2018-04-27 11:59:20,
742716925659205633,FoodingMood,RT @zampatelmundo: Las 5 verdades sobre el #JamónIbérico 😋😋 #España #GastroBlog  https://t.co/uhHL0vIYbU,246,195,2156,4,0,2018-04-27 11:35:04,
1137532466,IbericosTorreon,Esta es la cara que se le queda a uno cuando se acaba el #JamónDeBellota Ibérico en una fiesta. No #Jamón No Party… https://t.co/uLSTD82EGY,135,139,248,0,1,2018-04-27 11:28:57,"Salamanca, España"
342405376,Al_Zahara_,"Que te traigan Flores está bien pero que te regalen un plato de #jamón es otro nivel #amor
😍😋😋 https://t.co/63aqSC6cak",2119,206,97883,2,7,2018-04-27 11:27:55,en tu cielo
986498057087963137,jamonesbasurde,Desde @jamonesbasurde os deseamos un feliz #SanPrudencio a tod@s los alaveses/as #basurdeexperience  #vitoria… https://t.co/PSrEy7EfRp,14,78,6,1,1,2018-04-27 11:24:47,"Vitoria-Gasteiz, España"
970982100349456384,SargoMadrid,Estrenamos nueva carta en un viernes de inicio de puente! Vente a @sargomadrid y déjate seducir por nuestras… https://t.co/pNUYoBBfYR,4,22,0,0,1,2018-04-27 11:23:27,"Madrid, Comunidad de Madrid"
2469495901,Delicatessenred,¿Tienes invitados este #PuentedeMayo? Te ayudamos a elaborar estas sencillas milhojas crujientes de lomo y… https://t.co/dHzDedLyc8,11296,3560,2199,2,10,2018-04-27 11:20:56,
489291938,morenosusan,RT @JamonOnline: ¿Cómo lleváis el viernes? ¿Os apetece un buen #jamón a un precio insuperable? Desde 121.65 euros. ¡Para chuparse los dedos…,514,800,302,1,0,2018-04-27 11:20:56,Valencia
770239086573617152,Jamon_EveryBody,"Más 📸 de lo que fue el #PlenilunioSC en #JamonEveryBody 🌕.

Hoy volvemos a la carga con nuestro #Afterwork para que… https://t.co/a3myXrzVig",374,1718,215,0,1,2018-04-27 11:12:03,"Santa Cruz de Tenerife, España"
4481340029,CasaAlbaGourmet,"Ibérico, de bellota y cortado a mano. Termina el mes con la mejor selección de embutido gourmet. 🐖 #productogourmet… https://t.co/qVsZQt2mk4",561,103,405,1,3,2018-04-27 10:41:26,"Madrid, Comunidad de Madrid"
4891391590,JamonMelquiades,"#BuenasNoticias! Tenemos nuevos productos en nuestra #TiendaOnline:
#Jamón de #Cebo de #CampoIbérico
#Queso de Mezc… https://t.co/x1cLcTCwY8",203,395,666,0,2,2018-04-27 10:32:42,
981836790565924864,laabaceriamlg,"¡No encontramos mejor manera de dar la bienvenida al fin de semana!

Te esperamos en @laabaceriamlg con los mejores… https://t.co/YCSvp0JfsK",74,139,14,0,0,2018-04-27 10:15:12,"Málaga, Andalucía"
2363879929,EmbutidosGL,"¡Feliz viernes y buen fin de semana! 😋
#jamon #iberico #ham #comidacasera #embutidos #viernes https://t.co/b7lH9UxcYL",2309,2322,64,0,0,2018-04-27 10:05:05,Loja (Granada)
3143496483,JamonOnline,¿Cómo lleváis el viernes? ¿Os apetece un buen #jamón a un precio insuperable? Desde 121.65 euros. ¡Para chuparse lo… https://t.co/kxSeavqMWX,81,139,3,1,1,2018-04-27 09:53:09,"Valencia, Comunidad Valenciana"
254063751,silvi_jimenez,RT @JamonBlazquez: #SabiasQue las diferentes partes del #jamón proporcionan información sobre los estados de curación y tipos de corte.Te s…,229,309,159,4,0,2018-04-27 09:33:40,
1118739540,InmaTenor,"RT @Empacke_Design: Ofreces 🍗🍖 unos productos #cárnicos #frescos, #cocidos, #curados, #elaborados o #precocinados de primerísima calidad. P…",42,154,112,2,0,2018-04-27 09:19:52,Sevilla
932307447833944065,Empacke_Design,"Ofreces 🍗🍖 unos productos #cárnicos #frescos, #cocidos, #curados, #elaborados o #precocinados de primerísima calida… https://t.co/rGX274vaaM",60,408,1335,2,3,2018-04-27 09:10:25,"Mairena del Aljarafe, España"
754865942,agustin_aspano,@irenegzmt El engagement con las tostadas de #jamón es superior a las de #York aunque no quede jamón en… https://t.co/lDtMEgNt91,188,197,2309,0,0,2018-04-27 09:05:41,
934045712882466821,FranPCdJ,"Vamos con el corte y envasado al vacío! Y que mejor que un bellota 75% de Sierra Morena.

#jamon… https://t.co/eOPlD7Q9Om",11,77,8,0,1,2018-04-27 08:48:38,
884503528613478401,basmaticweb,RT @zampatelmundo: Las 5 verdades sobre el #JamónIbérico 😋😋 #España #GastroBlog  https://t.co/uhHL0vIYbU,526,469,1785,4,0,2018-04-27 08:33:26,"Vigo, Spain"
3354857950,consorciojamon,RT @CdeCarnica: 732.944 jamones sellados con la contramarca @consorciojamon #jamon #SectorCárnico #producto ➡https://t.co/Z6ziyrZY6V https:…,505,556,285,1,0,2018-04-27 08:26:43,"Basílica, 19, 9ºA 28020 Madrid"
290586358,JuanGarces_,RT @LosJamonesLH: Hoy es el estreno de #VengadoresInfinityWar y para un día tan duro los super héroes recargan fuerzas con #LosJamones #ven…,225,1482,823,2,0,2018-04-27 08:10:55,Barcelona
619926023,Vlcforex,"@tradingbxl Un abrazo desde Valencia Toni.
#desayuno #jamon #Trading #amigos",2767,192,809,0,1,2018-04-27 07:43:06,"Valencia, España"
461970523,cocinerapequena,De #jamón de #queso de #bacalao de #boletus #croquetas  #malasaña #cocina #cocinaresdivertido… https://t.co/DiP4XfWoTP,378,652,839,0,1,2018-04-27 07:37:08,España
266283929,CortadorJamonCC,"RT @corteycataiber: Calidad y buen hacer, señas de identidad de @Grupo_Anselmo_P, al que pertenece ""Corte &amp; Cata Ibéricos"" #jamoniberico ht…",892,2417,2853,1,0,2018-04-27 07:14:28,"Cáceres, España"
917134082735296512,LosJamonesLH,Hoy es el estreno de #VengadoresInfinityWar y para un día tan duro los super héroes recargan fuerzas con… https://t.co/eIvB4QYykc,878,4981,5275,2,5,2018-04-27 06:55:50,España
266477285,jamonarium,No hay que decir nada más... #jamon #spanishfood #tapas #jamononline #spanisham #iberianham #patanegra… https://t.co/MtGs0c9wRP,430,498,414,0,3,2018-04-27 06:41:01,"Barcelona, España"
3072450287,MilaMChef3,"RT @QueridasFashion: Último fin de semana de #abril para vivir @GastroPatios 👏🌹 #Gastropatios2018 
Son 5 #patios y 5 Productos #gastro en #…",2956,851,18481,45,0,2018-04-27 06:32:40,
3223526587,LaTertuliaMx_,"#HOY 🎛️ Ali Gua Gua en Bar Pata Negra
#SalónPataNegraCentro La Tertulia Mx
Puerta: 21h. #Show 22h. #EntradaLibre… https://t.co/LuZwKz4EJq",872,785,2714,0,0,2018-04-26 23:18:19,
163816438,PIJORRIN,"RT @ElPozoAlimenta: El pata negra del #Jamón blanco 🔝🔝🔝 Jamón Bodega #ElPozo, #DichoAsíSí 😃

➡ https://t.co/VtLt5Uc97j https://t.co/FrPVg17…",79,77,108,1,0,2018-04-26 22:10:14,MURCIA
93967205,wastewin7,"RT @QueridasFashion: Último fin de semana de #abril para vivir @GastroPatios 👏🌹 #Gastropatios2018 
Son 5 #patios y 5 Productos #gastro en #…",1952,1200,32563,45,0,2018-04-26 21:59:54,Donde mis pasos me lleven
556320663,M_LopezOrtega,Todavía sigo emocionada por este precioso gesto de Antonio Canelo y el Ayuntamiento de Gerena durante el Concurso d… https://t.co/83cy8SjUlI,1053,486,2482,2,14,2018-04-26 21:43:55,
889591052998512640,labellatierruca,RT @zampatelmundo: Las 5 verdades sobre el #JamónIbérico 😋😋 #España #GastroBlog  https://t.co/uhHL0vIYbU,96,25,5928,4,0,2018-04-26 21:09:39,Madrid
